,title,author,repository,category,created_at,approval_time_days,curators,comments_count,review_comments_count,commits_count,additions_count,deletions_count,changed_files_count,performance_score,is_stale,state,GitHub Link
2483,Kylin Network Application,,w3f_grants,,2021-02-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/259
2484,Project_Splyt grant proposal.,,w3f_grants,,2021-02-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/258
2485,Dot Flash loan project research,,w3f_grants,,2021-02-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/257
2486,Create Cook Protocol.md,,w3f_grants,,2021-02-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/256
2487,substrate identity directory,,w3f_grants,,2021-02-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/255
2488,OptionRoom Application,,w3f_grants,,2021-02-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/254
2489,Denominating in usd,,w3f_grants,,2021-02-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/253
2490,Polkadot UI Web Identicon + Angular Identicon,,w3f_grants,,2021-02-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/252
2491,Create bright_treasury.md,,w3f_grants,,2021-02-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/251
2492,Update README.md,,w3f_grants,,2021-02-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/250
2493,DotHacks Application,,w3f_grants,,2021-02-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/249
2494,Zk Rollup Milestone2 Modifying,,w3f_grants,,2021-02-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/248
2495,Bifrost PLO Liquidity Protocol,,w3f_grants,,2021-02-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/247
2496,Wordpress and woocommerce payment gateway plugin for DOT/KSM,,w3f_grants,,2021-02-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/246
2497,Open Grant Proposal,,w3f_grants,,2021-02-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/245
2498,StandardProtocol application,,w3f_grants,,2021-02-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/244
2499,NewOmega Application,,w3f_grants,,2021-02-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/243
2500,Update welcome.yml,,w3f_grants,,2021-02-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/242
2501,Readmefixing,,w3f_grants,,2021-02-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/241
2502,Finvert Application,,w3f_grants,,2021-02-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/240
2503,Raze Network Application,,w3f_grants,,2021-02-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/239
2504,Upgradeability,,w3f_grants,,2021-02-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/238
2505,Remote signing and slashing update 1,,w3f_grants,,2021-02-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/237
2506,Skardas patch 1,,w3f_grants,,2021-02-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/236
2507,PHP scale codec lib,,w3f_grants,,2021-02-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/235
2508,Added Zondax maintenance+recovery extensions+support,,w3f_grants,,2021-01-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/234
2509,Stary Network ,,w3f_grants,,2021-01-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/233
2510,pallet-maci (Minimal Anti Collusion Infrastructure),,w3f_grants,,2021-01-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/232
2511,Pontem Network. Update (resource viewer).,,w3f_grants,,2021-01-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/231
2512,Remote Signing and Slashing Protection,,w3f_grants,,2021-01-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/230
2513,Polkalokr Web3 Grant Application,,w3f_grants,,2021-01-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/229
2514,ChainJS Grant application,,w3f_grants,,2021-01-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/228
2515,quadratic-funding,,w3f_grants,,2021-01-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/227
2516,Dorahacks quadratic funding,,w3f_grants,,2021-01-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/226
2517,Added curve market maker,,w3f_grants,,2021-01-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/225
2518,remove duplicate step & use updated get-changed-files action,,w3f_grants,,2021-01-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/224
2519,dorahacks-quadratic-funding,,w3f_grants,,2021-01-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/223
2520,Create Poolz.md,,w3f_grants,,2021-01-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/222
2521,TON BRAINS application Open Grants Program,,w3f_grants,,2021-01-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/221
2522,Signal app is compatible with polkadot's private key system,,w3f_grants,,2021-01-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/220
2523, Implement raft consensus and collator,,w3f_grants,,2021-01-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/219
2524,Add Treasureland Grant,,w3f_grants,,2021-01-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/218
2525,Algo Cash - An algorithmic stable coin,,w3f_grants,,2021-01-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/217
2526,Webb Mixer,,w3f_grants,,2021-01-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/216
2527,API Protocol ,,w3f_grants,,2021-01-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/215
2528,Minimization of Relaychain and Parachain networks,,w3f_grants,,2021-01-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/214
2529,Update Hardware ECDSA for Polkadot JS,,w3f_grants,,2021-01-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/213
2530,SkyePass application,,w3f_grants,,2021-01-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/212
2531,Minterest lending protocol application.,,w3f_grants,,2021-01-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/211
2532,Alex dev api patch 3,,w3f_grants,,2021-01-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/210
2533,API Protocol,,w3f_grants,,2021-01-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/209
2534,Create ZeroPool.md,,w3f_grants,,2021-01-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/208
2535,Update welcome.yml,,w3f_grants,,2021-01-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/207
2536,Created Injective_Polkadot_Bridge.md,,w3f_grants,,2021-01-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/206
2537,add SEOR code-less smart contract platform application,,w3f_grants,,2021-01-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/205
2538,Polkastarter Grant Application,,w3f_grants,,2021-01-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/204
2539,Draft,,w3f_grants,,2021-01-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/203
2540,update treasureland grants,,w3f_grants,,2021-01-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/202
2541,LABS Group Grant Proposal,,w3f_grants,,2021-01-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/201
2542,Create polkakeeper.md,,w3f_grants,,2021-01-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/200
2543,Create TenetFarm.md,,w3f_grants,,2021-01-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/199
2544,Create Treasureland.md,,w3f_grants,,2021-01-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/198
2545,Labs Updated,,w3f_grants,,2021-01-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/197
2546,Add CN Application Template,,w3f_grants,,2021-01-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/196
2547,step for filtering the added files,,w3f_grants,,2021-01-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/195
2548,IP-Rights compliant NFT bridge protocol,,w3f_grants,,2021-01-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/194
2549,Create NFT_Bridge_Protocol_for_NFT_Migration_and_Data_Exchange.md,,w3f_grants,,2021-01-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/193
2550,application for iclub network,,w3f_grants,,2021-01-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/192
2551,Bondly Finance,,w3f_grants,,2021-01-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/191
2552,Stone Index on Substrate proposal,,w3f_grants,,2021-01-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/190
2553,Create nft908_protocol.md,,w3f_grants,,2021-01-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/189
2554,add DNFT,,w3f_grants,,2021-01-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/188
2555,platdot,,w3f_grants,,2021-01-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/187
2556,Platdot,,w3f_grants,,2021-01-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/186
2557,PAID Proposal: Solido Client RPC,,w3f_grants,,2021-01-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/185
2558,An unified client RPC using GraphQL connectors to Rosetta APIs for Substrate and bridges,,w3f_grants,,2021-01-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/184
2559,Add privacy-preserving decentralized storage scheme to Decredit,,w3f_grants,,2021-01-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/183
2560,Create Gluon_decentralized_hardware_crypto_wallet_services.md,,w3f_grants,,2021-01-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/182
2561,Application for open grant for Gluon-decentralized-hardware-crypto-wallet-services,,w3f_grants,,2021-01-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/181
2562,An unified client RPC using GraphQL connectors to Rosetta APIs for Substrate and bridges,,w3f_grants,,2021-01-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/180
2563,UMC Tokenscribe Application,,w3f_grants,,2021-01-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/179
2564,RAI Finance Protocol,,w3f_grants,,2021-01-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/178
2565,Open Source NFT Bridge Application,,w3f_grants,,2021-01-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/177
2566,Ares Protocol milestone 1,,w3f_grants,,2021-01-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/176
2567,Grant Application HexPlay Project,,w3f_grants,,2020-12-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/175
2568,Adapt the workflow for DAI,,w3f_grants,,2020-12-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/174
2569,LABS,,w3f_grants,,2020-12-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/173
2570,An unified client RPC using GraphQL connectors to Rosetta APIs for Substrate and bridges,,w3f_grants,,2020-12-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/172
2571,Subscrypt proposal first draft,,w3f_grants,,2020-12-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/171
2572,"100k follow up grants, dai",,w3f_grants,,2020-12-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/170
2573,Grant Application PolkaCasino Project,,w3f_grants,,2020-12-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/169
2574,Dev,,w3f_grants,,2020-12-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/168
2575,NFT Store Network,,w3f_grants,,2020-12-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/167
2576,ADOR,,w3f_grants,,2020-12-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/166
2577,Quadratic Crowdfunding Pallet and GUI grant application,,w3f_grants,,2020-12-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/165
2578,Sunrise DEX application,,w3f_grants,,2020-12-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/164
2579,Application: Project Aurras MVP - Phase 1,,w3f_grants,,2020-12-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/163
2580,add a check for single commit PRs,,w3f_grants,,2020-12-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/162
2581,Evanesco Network,,w3f_grants,,2020-12-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/161
2582,Application from the Parami Protocol,,w3f_grants,,2020-12-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/160
2583,Application: Bounce Protocol,,w3f_grants,,2020-12-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/159
2584,Application: Shopbring,,w3f_grants,,2020-12-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/158
2585,Cere Turn-key Private Network Milestones 1 and 2,,w3f_grants,,2020-12-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/157
2586,Cere Turn-key Private Network Milestone 1,,w3f_grants,,2020-12-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/156
2587,Clover,,w3f_grants,,2020-12-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/155
2588,ubiquity-api-polkadot-integration grant app submission,,w3f_grants,,2020-12-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/154
2589,bitCheck,,w3f_grants,,2020-12-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/153
2590,NG Aggregator,,w3f_grants,,2020-12-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/152
2591,Zenlink: cross-chain dex,,w3f_grants,,2020-12-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/151
2592,NG Aggregator,,w3f_grants,,2020-12-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/150
2593,NG Aggregator Proposal,,w3f_grants,,2020-12-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/149
2594,NG Aggregator,,w3f_grants,,2020-12-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/148
2595,InPolka Grant Program,,w3f_grants,,2020-12-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/147
2596,PolkaOracle,,w3f_grants,,2020-12-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/146
2597,add shadows-nerwork,,w3f_grants,,2020-12-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/145
2598,ShadowsNetwork,,w3f_grants,,2020-12-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/144
2599,note that 0a-0d should not be removed,,w3f_grants,,2020-12-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/143
2600,Application: wrapp3d LTC,,w3f_grants,,2020-12-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/142
2601,Application: Deeper Chain,,w3f_grants,,2020-12-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/141
2602,Application: Lloyd Protocol,,w3f_grants,,2020-12-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/140
2603,PolkaOracle Grant Program,,w3f_grants,,2020-12-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/139
2604,Application: Pontem Network (VM),,w3f_grants,,2020-12-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/138
2605,Change of Starks Network open grant application proposal,,w3f_grants,,2020-12-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/137
2606,Application: Subquery ,,w3f_grants,,2020-11-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/136
2607,Automate replies when details are missing,,w3f_grants,,2020-11-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/135
2608,SubGame Network,,w3f_grants,,2020-11-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/134
2609,SubGame-Network,,w3f_grants,,2020-11-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/133
2610,PolkaOracle,,w3f_grants,,2020-11-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/132
2611,Bldg App Application,,w3f_grants,,2020-11-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/131
2612,DEIP - IP Management/Governance Module,,w3f_grants,,2020-11-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/130
2613,add,,w3f_grants,,2020-11-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/129
2614,"Proposal DID:PAID Identifier of PAID Network, for PAID Smart Agreements Protocol",,w3f_grants,,2020-11-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/128
2615,move the setheum doc to applications,,w3f_grants,,2020-11-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/127
2616,Update google_sheet_update.yml,,w3f_grants,,2020-11-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/126
2617,Polkadot-Dart,,w3f_grants,,2020-11-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/125
2618,Project of Property Tokenization by LABS,,w3f_grants,,2020-11-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/124
2619,Project of Property Tokenization by LABS,,w3f_grants,,2020-11-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/123
2620,Project of Polkadot-Dart by Michael So,,w3f_grants,,2020-11-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/122
2621,Dwitter Censorship Resistant Social Microblogging,,w3f_grants,,2020-11-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/121
2622,Application:PPCWallet,,w3f_grants,,2020-11-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/120
2623,Project Bodhi - Composable & Innovative Stack for EVM on Substrate ,,w3f_grants,,2020-11-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/119
2624,[WIP]Changing according to review,,w3f_grants,,2020-11-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/118
2625,Manta: A Privacy Preserving Decentralized Exchange,,w3f_grants,,2020-11-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/117
2626,Application for Apron Network,,w3f_grants,,2020-11-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/116
2627,BDWallet,,w3f_grants,,2020-11-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/115
2628,Application: Konomi ,,w3f_grants,,2020-11-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/114
2629,Application: SpiderDAO,,w3f_grants,,2020-11-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/113
2630,Stingray-SNARK Proposal,,w3f_grants,,2020-11-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/112
2631,Automate the application acceptance process,,w3f_grants,,2020-11-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/111
2632,Pacific store,,w3f_grants,,2020-11-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/110
2633,Testing demo with david,,w3f_grants,,2020-11-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/109
